x	y	mean_x	mean_y	log2FC	gene
scdrs_N	scdrs_T	0.0033333334	0.01	1.5849624	12_118981495_119163051
scdrs_N	scdrs_T	0.0	0.0	0.0	12_119174065_119176484
scdrs_N	scdrs_T	0.026666667	0.033333335	0.32192808	12_119178642_119221131
scdrs_N	scdrs_T	0.0	0.0	0.0	12_119225834_119259017
scdrs_N	scdrs_T	0.0016666667	0.0016666667	0.0	12_119283825_119303380
scdrs_N	scdrs_T	0.12833333	0.11666667	-0.13750347	12_119334712_119681630
scdrs_N	scdrs_T	0.011666667	0.025	1.0995356	12_119685790_119877291
scdrs_N	scdrs_T	0.015	0.028333334	0.91753787	12_119989869_120094494
scdrs_N	scdrs_T	0.11	0.11333334	0.04306885	12_120095095_120119000
scdrs_N	scdrs_T	0.185	0.185	0.0	12_120127203_120194710
scdrs_N	scdrs_T	4.1583333	3.9766667	-0.06444573	12_120196686_120201235
scdrs_N	scdrs_T	0.20833333	0.17833333	-0.2243173	12_120201291_120265771
scdrs_N	scdrs_T	0.043333333	0.043333333	0.0	12_120302316_120313249
scdrs_N	scdrs_T	0.018333333	0.008333334	-1.1375034	12_120322111_120327789
scdrs_N	scdrs_T	0.016666668	0.021666666	0.3785116	12_120341330_120369180
scdrs_N	scdrs_T	0.011666667	0.008333334	-0.48542678	12_120389546_120395994
scdrs_N	scdrs_T	2.705	2.7283332	0.012391298	12_120438090_120469793
scdrs_N	scdrs_T	0.62833333	0.54333335	-0.20969248	12_120469850_120498493
scdrs_N	scdrs_T	0.013333334	0.013333334	0.0	12_120500735_120501090
scdrs_N	scdrs_T	15.2	14.918333	-0.026984992	12_120503274_120577594
scdrs_N	scdrs_T	0.165	0.18166667	0.13882768	12_120578764_120581398
scdrs_N	scdrs_T	0.045	0.05666667	0.33257532	12_120629611_120667324
scdrs_N	scdrs_T	0.49333334	0.49166667	-0.0048822397	12_120686869_120701864
scdrs_N	scdrs_T	0.038333334	0.048333332	0.33441898	12_120703867_120704282
scdrs_N	scdrs_T	0.041666668	0.05666667	0.44360667	12_120709112_120709523
scdrs_N	scdrs_T	0.07	0.071666665	0.03394737	12_120710435_120723640
scdrs_N	scdrs_T	1.59	1.5983334	0.007541472	12_120725735_120740008
scdrs_N	scdrs_T	0.045	0.051666666	0.1993087	12_120740470_120761592
scdrs_N	scdrs_T	0.24333334	0.25333333	0.058102906	12_120762510_120904371
scdrs_N	scdrs_T	0.12	0.135	0.16992515	12_120978543_121016502
scdrs_N	scdrs_T	0.06	0.041666668	-0.52606875	12_121019111_121039242
scdrs_N	scdrs_T	0.10333333	0.11333334	0.13326657	12_121132819_121188032
scdrs_N	scdrs_T	0.006666667	0.016666668	1.321928	12_121190868_121191518
scdrs_N	scdrs_T	0.10166667	0.11333334	0.15672548	12_121209857_121234106
scdrs_N	scdrs_T	0.18	0.195	0.115477115	12_121237691_121298308
scdrs_N	scdrs_T	0.3	0.28	-0.099535756	12_121308245_121399896
scdrs_N	scdrs_T	0.21	0.2	-0.07038923	12_121400041_121593504
scdrs_N	scdrs_T	0.14	0.17666666	0.33560297	12_121626550_121642677
scdrs_N	scdrs_T	0.018333333	0.021666666	0.24100818	12_121648742_121672631
scdrs_N	scdrs_T	0.17833333	0.185	0.05294891	12_121712752_121803906
scdrs_N	scdrs_T	0.09833334	0.083333336	-0.23878683	12_121804180_121832584
scdrs_N	scdrs_T	11.57	11.41	-0.02009008	12_121839527_121863596
scdrs_N	scdrs_T	0.0016666667	0.0	-inf	12_121874193_121874337
scdrs_N	scdrs_T	0.16833334	0.17333333	0.042228136	12_121888731_122003927
scdrs_N	scdrs_T	0.048333332	0.06333333	0.38994652	12_122007434_122062044
scdrs_N	scdrs_T	0.13666667	0.135	-0.017701983	12_122078722_122147347
scdrs_N	scdrs_T	0.011666667	0.013333334	0.19264515	12_122167738_122203471
scdrs_N	scdrs_T	0.23666666	0.25666666	0.117039345	12_122203543_122266521
scdrs_N	scdrs_T	0.82166666	0.81	-0.020631328	12_122271432_122422632
scdrs_N	scdrs_T	0.08	0.07833333	-0.030373618	12_122471600_122501073
scdrs_N	scdrs_T	0.008333334	0.016666668	1.0	12_122501187_122501641
scdrs_N	scdrs_T	0.26166666	0.24166666	-0.11471166	12_122503458_122527000
scdrs_N	scdrs_T	0.095	0.09	-0.078002475	12_122527246_122626396
scdrs_N	scdrs_T	0.023333333	0.006666667	-1.8073548	12_122634130_122634673
scdrs_N	scdrs_T	0.06333333	0.055	-0.20353335	12_122687125_122716892
scdrs_N	scdrs_T	0.015	0.0033333334	-2.169925	12_122726076_122730843
scdrs_N	scdrs_T	0.19666667	0.21166667	0.10604162	12_122752774_122771064
scdrs_N	scdrs_T	0.025	0.026666667	0.09310948	12_122774327_122827528
scdrs_N	scdrs_T	0.165	0.15833333	-0.059501074	12_122834453_122862960
scdrs_N	scdrs_T	0.20166667	0.20333333	0.011874042	12_122865328_122896444
scdrs_N	scdrs_T	0.99666667	1.0	0.004817094	12_122920951_122982913
scdrs_N	scdrs_T	0.20833333	0.17	-0.29335886	12_122983480_123150015
scdrs_N	scdrs_T	0.395	0.34833333	-0.18138418	12_123152320_123272334
scdrs_N	scdrs_T	0.13333334	0.13666667	0.03562388	12_123289109_123366113
scdrs_N	scdrs_T	0.09	0.08833333	-0.02696712	12_123383773_123409358
scdrs_N	scdrs_T	0.14333333	0.14666666	0.033166878	12_123410683_123436717
scdrs_N	scdrs_T	0.165	0.125	-0.40053794	12_123457641_123533718
scdrs_N	scdrs_T	0.99333334	1.095	0.1405811	12_123575891_123598577
scdrs_N	scdrs_T	0.28666666	0.24333334	-0.23644012	12_123602077_123662606
scdrs_N	scdrs_T	0.023333333	0.026666667	0.19264515	12_123671113_123708403
scdrs_N	scdrs_T	0.06	0.06	0.0	12_123712318_123761755
scdrs_N	scdrs_T	0.36	0.385	0.096861504	12_123762188_124316024
scdrs_N	scdrs_T	0.18833333	0.16333333	-0.2054692	12_124324415_124567589
scdrs_N	scdrs_T	1.1983334	1.15	-0.05939551	12_124776856_124882668
scdrs_N	scdrs_T	4.1383333	4.0266666	-0.039463826	12_124911604_124917368
scdrs_N	scdrs_T	0.058333334	0.07	0.26303446	12_124946825_124989122
scdrs_N	scdrs_T	0.06666667	0.085	0.35049722	12_124993700_125031231
scdrs_N	scdrs_T	0.041666668	0.036666665	-0.18442468	12_125065379_125143333
scdrs_N	scdrs_T	0.0	0.0	0.0	12_125150058_125151394
scdrs_N	scdrs_T	0.026666667	0.043333333	0.7004397	12_125186836_125662377
scdrs_N	scdrs_T	0.006666667	0.0033333334	-1.0	12_125958688_125983374
scdrs_N	scdrs_T	0.0016666667	0.01	2.5849624	12_125983702_126043485
scdrs_N	scdrs_T	0.0	0.0016666667	inf	12_126095992_126177632
scdrs_N	scdrs_T	0.0	0.0	0.0	12_126400792_126405528
scdrs_N	scdrs_T	0.0	0.0	0.0	12_126442481_126472790
scdrs_N	scdrs_T	0.0	0.0	0.0	12_126610034_126690322
scdrs_N	scdrs_T	0.0	0.0	0.0	12_126690479_126695832
scdrs_N	scdrs_T	0.005	0.008333334	0.73696566	12_126726270_126772411
scdrs_N	scdrs_T	0.0	0.0016666667	inf	12_126869490_126874690
scdrs_N	scdrs_T	0.0	0.0	0.0	12_126874821_126876232
scdrs_N	scdrs_T	0.028333334	0.038333334	0.43609908	12_126915203_127060401
scdrs_N	scdrs_T	0.0016666667	0.0016666667	0.0	12_127145072_127146532
scdrs_N	scdrs_T	0.023333333	0.03	0.36257005	12_127147149_127150081
scdrs_N	scdrs_T	0.0	0.0	0.0	12_127274467_127284283
scdrs_N	scdrs_T	0.0	0.0	0.0	12_127324155_127340072
scdrs_N	scdrs_T	0.0	0.0	0.0	12_127598168_127599715
scdrs_N	scdrs_T	0.0	0.0	0.0	12_127631248_127636467
scdrs_N	scdrs_T	0.0	0.0	0.0	12_127793527_127821183
scdrs_N	scdrs_T	0.0	0.0	0.0	12_127881617_127898639
scdrs_N	scdrs_T	0.0	0.0	0.0	12_127915372_127951552
scdrs_N	scdrs_T	0.0	0.0	0.0	12_128023788_128027166
scdrs_N	scdrs_T	0.0	0.0	0.0	12_128086985_128118132
scdrs_N	scdrs_T	0.0	0.0	0.0	12_128118217_128121952
scdrs_N	scdrs_T	0.0	0.0	0.0	12_128187934_128191389
scdrs_N	scdrs_T	0.058333334	0.055	-0.0848889	12_128267403_128707915
scdrs_N	scdrs_T	0.175	0.17833333	0.027221467	12_128793191_128823983
scdrs_N	scdrs_T	0.005	0.005	0.0	12_128826836_128827579
scdrs_N	scdrs_T	0.145	0.14	-0.050626013	12_128853427_128984968
scdrs_N	scdrs_T	0.07333333	0.048333332	-0.60145056	12_129071725_129903666
scdrs_N	scdrs_T	0.0	0.0	0.0	12_130024493_130045057
scdrs_N	scdrs_T	0.0	0.0	0.0	12_130047132_130048376
scdrs_N	scdrs_T	0.0	0.0	0.0	12_130070325_130072685
scdrs_N	scdrs_T	0.0	0.0	0.0	12_130138693_130140768
scdrs_N	scdrs_T	0.0	0.0	0.0	12_130162459_130165740
scdrs_N	scdrs_T	0.0	0.0	0.0	12_130249679_130266725
scdrs_N	scdrs_T	0.008333334	0.0033333334	-1.3219281	12_130337887_130372637
scdrs_N	scdrs_T	0.043333333	0.016666668	-1.3785114	12_130396137_130716281
scdrs_N	scdrs_T	0.108333334	0.111666664	0.043721374	12_130789600_130839266
scdrs_N	scdrs_T	0.32	0.33	0.044394284	12_130871879_130877678
scdrs_N	scdrs_T	0.048333332	0.065	0.42742118	12_130953907_131141469
scdrs_N	scdrs_T	0.0	0.0016666667	inf	12_131165011_131212931
scdrs_N	scdrs_T	0.0	0.0	0.0	12_131296110_131297972
scdrs_N	scdrs_T	0.0	0.0	0.0	12_131347470_131371059
scdrs_N	scdrs_T	0.0	0.0	0.0	12_131447337_131455436
scdrs_N	scdrs_T	0.0	0.0	0.0	12_131469311_131492951
scdrs_N	scdrs_T	0.0	0.0	0.0	12_131621891_131623203
scdrs_N	scdrs_T	0.0	0.0	0.0	12_131647113_131648121
scdrs_N	scdrs_T	0.0	0.0	0.0	12_131662596_131664704
scdrs_N	scdrs_T	0.215	0.13166666	-0.7074467	12_131711081_131799737
scdrs_N	scdrs_T	0.01	0.008333334	-0.26303434	12_131828393_131851783
scdrs_N	scdrs_T	0.01	0.008333334	-0.26303434	12_131857420_131864538
scdrs_N	scdrs_T	0.26	0.24333334	-0.095577605	12_131894651_131923167
scdrs_N	scdrs_T	0.09833334	0.09	-0.12775555	12_131924736_131945896
scdrs_N	scdrs_T	0.07833333	0.08833333	0.17333159	12_131949920_132081102
scdrs_N	scdrs_T	0.0033333334	0.0	-inf	12_132083540_132083779
scdrs_N	scdrs_T	0.036666665	0.06	0.7104934	12_132136594_132144335
scdrs_N	scdrs_T	0.1	0.11	0.13750355	12_132144448_132152473
scdrs_N	scdrs_T	0.0	0.0	0.0	12_132169823_132170043
scdrs_N	scdrs_T	0.005	0.005	0.0	12_132186735_132189695
scdrs_N	scdrs_T	0.0	0.0	0.0	12_132190213_132190997
scdrs_N	scdrs_T	0.006666667	0.015	1.169925	12_132196372_132329349
scdrs_N	scdrs_T	0.0	0.0	0.0	12_132329850_132331575
scdrs_N	scdrs_T	0.0	0.0	0.0	12_132424504_132425208
scdrs_N	scdrs_T	0.0	0.0	0.0	12_132457160_132460024
scdrs_N	scdrs_T	0.0	0.0	0.0	12_132462242_132462856
scdrs_N	scdrs_T	0.21166667	0.18833333	-0.16850574	12_132489551_132585188
scdrs_N	scdrs_T	0.0	0.0	0.0	12_132593031_132593698
scdrs_N	scdrs_T	0.17166667	0.135	-0.3466505	12_132603150_132610543
scdrs_N	scdrs_T	0.0016666667	0.006666667	2.0	12_132618776_132622386
scdrs_N	scdrs_T	0.096666664	0.108333334	0.16438693	12_132623753_132687365
scdrs_N	scdrs_T	1.51	1.3983333	-0.110840224	12_132687606_132722734
scdrs_N	scdrs_T	0.125	0.13166666	0.07496199	12_132725503_132761888
scdrs_N	scdrs_T	0.24833333	0.27833334	0.16453579	12_132768909_132956306
scdrs_N	scdrs_T	0.07666667	0.06333333	-0.2756345	12_132986365_133037222
scdrs_N	scdrs_T	0.06666667	0.08166666	0.29278162	12_133037292_133063304
scdrs_N	scdrs_T	0.07333333	0.115	0.6490929	12_133079838_133130473
scdrs_N	scdrs_T	0.15333334	0.19	0.309328	12_133130575_133214831
scdrs_N	scdrs_T	0.0	0.0	0.0	12_133218312_133236095
scdrs_N	scdrs_T	0.0	0.0	0.0	13_18195297_18232024
scdrs_N	scdrs_T	0.0	0.0	0.0	13_18540497_18550697
scdrs_N	scdrs_T	0.0	0.0	0.0	13_18610298_18611675
scdrs_N	scdrs_T	0.0	0.0	0.0	13_18672827_18676163
scdrs_N	scdrs_T	0.0	0.0	0.0	13_18905439_18907810
scdrs_N	scdrs_T	0.0	0.0	0.0	13_18921889_18923765
scdrs_N	scdrs_T	0.0	0.0	0.0	13_19008259_19012559
scdrs_N	scdrs_T	0.0	0.0	0.0	13_19027837_19028701
scdrs_N	scdrs_T	0.0	0.0	0.0	13_19173770_19181852
scdrs_N	scdrs_T	0.0033333334	0.0033333334	0.0	13_19262797_19263873
scdrs_N	scdrs_T	0.006666667	0.006666667	0.0	13_19345049_19346749
scdrs_N	scdrs_T	0.013333334	0.006666667	-1.0	13_19408042_19409529
scdrs_N	scdrs_T	0.023333333	0.018333333	-0.34792334	13_19422877_19536762
scdrs_N	scdrs_T	0.0016666667	0.0	-inf	13_19587118_19588350
scdrs_N	scdrs_T	0.28166667	0.33166668	0.23574518	13_19633681_19673459
scdrs_N	scdrs_T	0.15666667	0.14666666	-0.09515731	13_19674624_19783019
scdrs_N	scdrs_T	0.085	0.07833333	-0.117836475	13_19823482_19863636
scdrs_N	scdrs_T	0.015	0.016666668	0.15200317	13_19863858_19865048
scdrs_N	scdrs_T	0.23666666	0.24833333	0.06942141	13_19958670_20091829
scdrs_N	scdrs_T	0.0016666667	0.0016666667	0.0	13_20102701_20103230
scdrs_N	scdrs_T	0.0033333334	0.0033333334	0.0	13_20138255_20161049
scdrs_N	scdrs_T	0.0	0.0	0.0	13_20181531_20181942
scdrs_N	scdrs_T	0.22	0.20166667	-0.12553085	13_20187463_20193010
scdrs_N	scdrs_T	0.0	0.0033333334	inf	13_20221962_20232395
scdrs_N	scdrs_T	0.62166667	0.62333333	0.0038627142	13_20403666_20525873
scdrs_N	scdrs_T	0.0	0.005	inf	13_20564708_20567045
scdrs_N	scdrs_T	0.24666667	0.19833334	-0.31463555	13_20567069_20691437
scdrs_N	scdrs_T	0.005	0.01	1.0	13_20699307_20723098
scdrs_N	scdrs_T	0.07333333	0.06666667	-0.13750339	13_20728731_20773958
scdrs_N	scdrs_T	0.071666665	0.065	-0.1408626	13_20777329_20903048
scdrs_N	scdrs_T	0.095	0.09	-0.078002475	13_20973032_21061547
scdrs_N	scdrs_T	0.48333332	0.455	-0.08715186	13_21140514_21149084
scdrs_N	scdrs_T	0.005	0.011666667	1.2223926	13_21153595_21176602
scdrs_N	scdrs_T	0.44666666	0.465	0.058032196	13_21176645_21179084
scdrs_N	scdrs_T	0.0033333334	0.008333334	1.321928	13_21234568_21235204
scdrs_N	scdrs_T	0.011666667	0.028333334	1.280108	13_21303515_21348721
scdrs_N	scdrs_T	0.12666667	0.16333333	0.3667823	13_21372573_21459370
scdrs_N	scdrs_T	0.19333333	0.18666667	-0.050626013	13_21492691_21604214
scdrs_N	scdrs_T	0.006666667	0.005	-0.4150376	13_21671383_21704498
scdrs_N	scdrs_T	0.0	0.0	0.0	13_21872770_21878160
scdrs_N	scdrs_T	0.011666667	0.008333334	-0.48542678	13_22040975_22276524
scdrs_N	scdrs_T	0.0033333334	0.005	0.5849624	13_22894656_22916369
scdrs_N	scdrs_T	0.0	0.0	0.0	13_22918591_22924602
scdrs_N	scdrs_T	0.0	0.0	0.0	13_22931537_22931999
scdrs_N	scdrs_T	0.0	0.0	0.0	13_23169835_23170597
scdrs_N	scdrs_T	0.01	0.0016666667	-2.5849624	13_23180952_23325165
scdrs_N	scdrs_T	0.013333334	0.028333334	1.0874629	13_23328826_23433740
scdrs_N	scdrs_T	0.011666667	0.01	-0.2223925	13_23466571_23487464
scdrs_N	scdrs_T	0.0	0.0	0.0	13_23498796_23502874
scdrs_N	scdrs_T	0.011666667	0.005	-1.2223926	13_23570370_23676104
scdrs_N	scdrs_T	0.065	0.071666665	0.14086252	13_23730189_23889419
scdrs_N	scdrs_T	0.0016666667	0.006666667	2.0	13_23890525_23902655
scdrs_N	scdrs_T	0.32	0.325	0.022367813	13_23979700_24322535
scdrs_N	scdrs_T	0.013333334	0.01	-0.4150376	13_24331450_24337121
scdrs_N	scdrs_T	0.26166666	0.22833334	-0.19658858	13_24420926_24512810
scdrs_N	scdrs_T	0.0	0.005	inf	13_24680411_24712493
scdrs_N	scdrs_T	0.013333334	0.01	-0.4150376	13_24764152_24879921
scdrs_N	scdrs_T	0.028333334	0.021666666	-0.3870232	13_24882284_24922889
scdrs_N	scdrs_T	0.0	0.0	0.0	13_25095868_25099254
scdrs_N	scdrs_T	0.0	0.0	0.0	13_25161684_25172288
scdrs_N	scdrs_T	0.0	0.0	0.0	13_25172828_25180079
scdrs_N	scdrs_T	0.0	0.0	0.0	13_25181441_25189760
scdrs_N	scdrs_T	0.0	0.0	0.0	13_25193107_25210295
scdrs_N	scdrs_T	0.16	0.135	-0.2451124	13_25246201_25288009
scdrs_N	scdrs_T	0.006666667	0.0033333334	-1.0	13_25300124_25301438
scdrs_N	scdrs_T	0.15	0.15166667	0.015941586	13_25301524_25349800
scdrs_N	scdrs_T	0.041666668	0.028333334	-0.5563933	13_25372071_26025851
scdrs_N	scdrs_T	0.0	0.0	0.0	13_26044597_26051031
scdrs_N	scdrs_T	0.0	0.0	0.0	13_26052276_26053385
scdrs_N	scdrs_T	0.06666667	0.05666667	-0.23446532	13_26132115_26222654
scdrs_N	scdrs_T	0.08166666	0.06	-0.44478485	13_26254104_26405238
scdrs_N	scdrs_T	0.045	0.058333334	0.37439546	13_26557703_26688948
scdrs_N	scdrs_T	0.0	0.0	0.0	13_26755200_26760785
scdrs_N	scdrs_T	0.006666667	0.006666667	0.0	13_26965967_26991996
scdrs_N	scdrs_T	0.23333333	0.20333333	-0.19854571	13_27066142_27171896
scdrs_N	scdrs_T	0.07	0.046666667	-0.5849624	13_27172259_27251288
scdrs_N	scdrs_T	5.275	5.1983333	-0.021121992	13_27251309_27256691
scdrs_N	scdrs_T	0.018333333	0.02	0.12553091	13_27270327_27273690
scdrs_N	scdrs_T	0.005	0.0016666667	-1.5849625	13_27373348_27374366
scdrs_N	scdrs_T	0.5466667	0.63166666	0.20850201	13_27424544_27450591
scdrs_N	scdrs_T	0.10333333	0.11333334	0.13326657	13_27545911_27620404
scdrs_N	scdrs_T	0.26166666	0.27666667	0.08041874	13_27620742_27744237
scdrs_N	scdrs_T	0.005	0.0016666667	-1.5849625	13_27792643_27794768
scdrs_N	scdrs_T	0.015	0.02	0.41503757	13_27819376_27917298
scdrs_N	scdrs_T	0.0	0.0	0.0	13_27920020_27926231
scdrs_N	scdrs_T	0.028333334	0.02	-0.5025005	13_27953526_27955370
scdrs_N	scdrs_T	0.016666668	0.023333333	0.4854268	13_27962137_27971139
scdrs_N	scdrs_T	0.025	0.008333334	-1.5849625	13_27977714_27988654
scdrs_N	scdrs_T	0.071666665	0.068333335	-0.0687127	13_28003274_28100592
scdrs_N	scdrs_T	0.006666667	0.008333334	0.32192808	13_28136843_28138193
scdrs_N	scdrs_T	0.23	0.205	-0.16601	13_28138506_28295335
scdrs_N	scdrs_T	0.18833333	0.14	-0.42786154	13_28300344_28495145
scdrs_N	scdrs_T	0.46833333	0.48333332	0.04548272	13_28659104_28678925
scdrs_N	scdrs_T	0.46833333	0.48166665	0.040499266	13_28700064_28718970
scdrs_N	scdrs_T	0.09833334	0.096666664	-0.024662176	13_28820348_29505947
scdrs_N	scdrs_T	0.038333334	0.023333333	-0.7162071	13_29509410_29595688
scdrs_N	scdrs_T	0.385	0.45166665	0.23040003	13_29764371_29850684
scdrs_N	scdrs_T	0.0	0.0	0.0	13_29872613_29888405
scdrs_N	scdrs_T	0.0	0.0	0.0	13_29918647_29926651
scdrs_N	scdrs_T	0.0033333334	0.0016666667	-1.0	13_29935905_29950488
scdrs_N	scdrs_T	0.0	0.0	0.0	13_30022021_30023800
scdrs_N	scdrs_T	0.011666667	0.02	0.7776075	13_30103178_30108875
scdrs_N	scdrs_T	0.0	0.0	0.0	13_30151886_30159621
scdrs_N	scdrs_T	0.038333334	0.03	-0.35363695	13_30202630_30307484
scdrs_N	scdrs_T	0.0	0.0	0.0	13_30316360_30319903
scdrs_N	scdrs_T	0.008333334	0.01	0.2630343	13_30340270_30377145
scdrs_N	scdrs_T	0.0	0.0	0.0	13_30419519_30422237
scdrs_N	scdrs_T	0.0	0.0	0.0	13_30422488_30428616
scdrs_N	scdrs_T	1.285	1.2116667	-0.08477544	13_30456704_30617597
scdrs_N	scdrs_T	0.061666667	0.071666665	0.21681142	13_30617693_30660770
scdrs_N	scdrs_T	0.051666666	0.06333333	0.2937312	13_30713478_30764426
scdrs_N	scdrs_T	0.0	0.0	0.0	13_30803206_30810645
scdrs_N	scdrs_T	0.0016666667	0.005	1.5849624	13_30881933_30977623
scdrs_N	scdrs_T	0.0	0.0	0.0	13_30995162_30996138
scdrs_N	scdrs_T	0.15166667	0.155	0.03136417	13_31134974_31162388
scdrs_N	scdrs_T	0.021666666	0.04	0.8845228	13_31199936_31332276
scdrs_N	scdrs_T	0.0	0.0	0.0	13_31419989_31437999
scdrs_N	scdrs_T	0.0016666667	0.0016666667	0.0	13_31739542_31803388
scdrs_N	scdrs_T	0.26333332	0.24166666	-0.12387167	13_31846713_32299122
scdrs_N	scdrs_T	0.006666667	0.0033333334	-1.0	13_32303700_32315344
scdrs_N	scdrs_T	0.016666668	0.018333333	0.1375034	13_32315474_32400266
scdrs_N	scdrs_T	0.6	0.5516667	-0.121165685	13_32400723_32428311
scdrs_N	scdrs_T	0.65	0.6066667	-0.09953557	13_32432417_32538885
scdrs_N	scdrs_T	0.085	0.10666667	0.3275747	13_32586427_32778019
scdrs_N	scdrs_T	0.0	0.0	0.0	13_32782874_32788178
scdrs_N	scdrs_T	0.0	0.0	0.0	13_32877431_32911650
scdrs_N	scdrs_T	0.0	0.0	0.0	13_33016433_33066145
scdrs_N	scdrs_T	0.13166666	0.18333334	0.47757906	13_33103135_33350630
scdrs_N	scdrs_T	0.25166667	0.24166666	-0.058495708	13_33355206_33676768
scdrs_N	scdrs_T	0.05	0.036666665	-0.44745907	13_33818049_33966558
scdrs_N	scdrs_T	0.016666668	0.013333334	-0.32192817	13_34348043_34671182
scdrs_N	scdrs_T	0.0	0.0	0.0	13_34925834_34928076
scdrs_N	scdrs_T	0.11333334	0.105	-0.11018302	13_34942287_35673022
scdrs_N	scdrs_T	0.0	0.0	0.0	13_35697524_35699256
scdrs_N	scdrs_T	0.025	0.025	0.0	13_35768652_36131306
scdrs_N	scdrs_T	0.0033333334	0.0016666667	-1.0	13_36168208_36297842
scdrs_N	scdrs_T	0.16	0.15666667	-0.030373618	13_36301638_36370180
scdrs_N	scdrs_T	0.0	0.0	0.0	13_36431520_36442882
scdrs_N	scdrs_T	0.0	0.0	0.0	13_36673912_36697839
scdrs_N	scdrs_T	0.01	0.018333333	0.87446904	13_36819224_36829104
scdrs_N	scdrs_T	0.016666668	0.021666666	0.3785116	13_36844831_36920765
scdrs_N	scdrs_T	0.42333335	0.405	-0.06387225	13_36949775_37059713
scdrs_N	scdrs_T	0.0	0.0	0.0	13_37103259_37105664
scdrs_N	scdrs_T	0.0	0.0	0.0	13_37481467_37484769
scdrs_N	scdrs_T	0.0	0.0	0.0	13_37534940_37551536
scdrs_N	scdrs_T	0.08	0.071666665	-0.15869778	13_37562583_37598844
scdrs_N	scdrs_T	0.008333334	0.01	0.2630343	13_37636636_37870425
scdrs_N	scdrs_T	0.008333334	0.016666668	1.0	13_37934565_38048169
scdrs_N	scdrs_T	0.026666667	0.028333334	0.08746284	13_38050817_38143232
scdrs_N	scdrs_T	0.175	0.17	-0.041820172	13_38349849_38363619
scdrs_N	scdrs_T	0.0	0.0	0.0	13_38533343_38545299
scdrs_N	scdrs_T	0.0	0.0	0.0	13_38576640_38578994
scdrs_N	scdrs_T	0.07666667	0.07833333	0.031026887	13_38687129_38887131
scdrs_N	scdrs_T	0.0016666667	0.0016666667	0.0	13_38965925_38991066
scdrs_N	scdrs_T	0.043333333	0.046666667	0.10691527	13_39009866_39038076
scdrs_N	scdrs_T	0.14833333	0.16666667	0.16812287	13_39038306_39050109
scdrs_N	scdrs_T	0.018333333	0.023333333	0.3479234	13_39053072_39221927
scdrs_N	scdrs_T	0.11666667	0.12	0.0406419	13_39342892_39603528
scdrs_N	scdrs_T	0.105	0.11	0.06711427	13_39655627_39791665
scdrs_N	scdrs_T	0.31833333	0.31833333	0.0	13_40079106_40666597
scdrs_N	scdrs_T	0.13166666	0.10166667	-0.37304333	13_40729135_40771173
scdrs_N	scdrs_T	0.18333334	0.18166667	-0.013175377	13_40789412_40810111
scdrs_N	scdrs_T	0.46833333	0.44166666	-0.08457774	13_40932028_41084006
scdrs_N	scdrs_T	0.045	0.043333333	-0.054447837	13_41127569_41132746
scdrs_N	scdrs_T	0.16333333	0.165	0.01464694	13_41132939_41263577
scdrs_N	scdrs_T	0.07833333	0.08166666	0.060120985	13_41311205_41377030
scdrs_N	scdrs_T	0.08166666	0.07666667	-0.09114784	13_41457559_41470882
scdrs_N	scdrs_T	0.38333333	0.36666667	-0.06413023	13_41566837_41981565
scdrs_N	scdrs_T	0.065	0.061666667	-0.07594876	13_42040036_42256578
scdrs_N	scdrs_T	0.09	0.071666665	-0.32862285	13_42272153_42323267
scdrs_N	scdrs_T	0.0016666667	0.0033333334	1.0	13_42339188_42485956
scdrs_N	scdrs_T	0.013333334	0.02	0.5849624	13_42562736_42608013
scdrs_N	scdrs_T	0.01	0.011666667	0.22239253	13_42781550_42791549
scdrs_N	scdrs_T	0.0	0.0	0.0	13_42810366_42812562
scdrs_N	scdrs_T	0.0	0.0	0.0	13_42842414_42842887
scdrs_N	scdrs_T	0.09833334	0.096666664	-0.024662176	13_42886388_42992271
scdrs_N	scdrs_T	0.28833333	0.285	-0.01677569	13_43023203_43114224
scdrs_N	scdrs_T	0.0	0.0	0.0	13_43158631_43159466
scdrs_N	scdrs_T	0.023333333	0.038333334	0.7162071	13_43213518_43786908
scdrs_N	scdrs_T	0.0	0.0	0.0	13_43787591_43787852
scdrs_N	scdrs_T	0.123333335	0.125	0.019365229	13_43823909_44030461
scdrs_N	scdrs_T	0.08	0.09833334	0.29768065	13_44106378_44243192
scdrs_N	scdrs_T	0.0	0.0	0.0	13_44369365_44369877
scdrs_N	scdrs_T	0.01	0.008333334	-0.26303434	13_44373665_44397714
scdrs_N	scdrs_T	0.026666667	0.028333334	0.08746284	13_44400250_44405984
scdrs_N	scdrs_T	0.69	0.68333334	-0.014006883	13_44432143_44580432
scdrs_N	scdrs_T	0.015	0.005	-1.5849625	13_44651812_44715393
scdrs_N	scdrs_T	0.006666667	0.006666667	0.0	13_44799503_44809630
scdrs_N	scdrs_T	0.095	0.10333333	0.12130633	13_44939249_45083125
scdrs_N	scdrs_T	0.11833333	0.15333334	0.3738149	13_45120515_45284909
scdrs_N	scdrs_T	13.883333	13.705	-0.018651696	13_45333471_45341370
scdrs_N	scdrs_T	0.01	0.005	-1.0	13_45350323_45351350
scdrs_N	scdrs_T	0.13333334	0.15166667	0.18586645	13_45393316_45420371
scdrs_N	scdrs_T	0.23833333	0.245	0.039801113	13_45464898_45615739
