x	y	mean_x	mean_y	log2FC	gene
seed_N	scCNASim-cs_N	0.021666666666666667	0.018333333333333333	-0.24100809950379493	17_19203825_19214045
seed_N	scCNASim-cs_N	0.31833333333333336	0.31833333333333336	0.0	17_19215615_19336715
seed_N	scCNASim-cs_N	0.39	0.39	0.0	17_19337554_19387240
seed_N	scCNASim-cs_N	0.02	0.02666666666666667	0.415037499278844	17_19411125_19417276
seed_N	scCNASim-cs_N	3.09	3.0966666666666667	0.0031092577571222284	17_19417804_19492991
seed_N	scCNASim-cs_N	1.56	1.6133333333333333	0.04849851769118982	17_19495385_19597922
seed_N	scCNASim-cs_N	1.8916666666666666	1.8583333333333334	-0.025648587370610126	17_19648136_19677598
seed_N	scCNASim-cs_N	0.28833333333333333	0.27666666666666667	-0.05958879628979976	17_19678288_19718979
seed_N	scCNASim-cs_N	0.023333333333333334	0.018333333333333333	-0.34792330342030686	17_19719059_19722428
seed_N	scCNASim-cs_N	0.02666666666666667	0.021666666666666667	-0.2995602818589078	17_19737682_19748943
seed_N	scCNASim-cs_N	0.10833333333333334	0.10333333333333333	-0.06817150264157938	17_19770829_19867936
seed_N	scCNASim-cs_N	0.006666666666666667	0.006666666666666667	0.0	17_19868568_19868689
seed_N	scCNASim-cs_N	0.015	0.023333333333333334	0.6374299206152918	17_19896590_19897287
seed_N	scCNASim-cs_N	0.21	0.20833333333333334	-0.011495638837829385	17_19904302_19978343
seed_N	scCNASim-cs_N	0.0033333333333333335	0.0	-inf	17_20008051_20009234
seed_N	scCNASim-cs_N	0.10833333333333334	0.11333333333333333	0.06509502822188468	17_20009344_20322973
seed_N	scCNASim-cs_N	0.0033333333333333335	0.0	-inf	17_20433206_20434285
seed_N	scCNASim-cs_N	0.07833333333333334	0.08166666666666667	0.06012099243757062	17_20449395_20467539
seed_N	scCNASim-cs_N	0.005	0.0033333333333333335	-0.5849625007211561	17_20507413_20508931
seed_N	scCNASim-cs_N	0.01	0.015	0.5849625007211562	17_20530042_20530881
seed_N	scCNASim-cs_N	0.005	0.0	-inf	17_20545371_20549952
seed_N	scCNASim-cs_N	0.005	0.005	0.0	17_20576667_20578748
seed_N	scCNASim-cs_N	0.005	0.01	1.0	17_20579724_20580911
seed_N	scCNASim-cs_N	0.02	0.011666666666666667	-0.7776075786635519	17_20612912_20633234
seed_N	scCNASim-cs_N	0.9483333333333334	0.9666666666666667	0.027624247708352506	17_20788071_20789584
seed_N	scCNASim-cs_N	0.9566666666666667	0.895	-0.09612864869027522	17_20836447_21043760
seed_N	scCNASim-cs_N	0.008333333333333333	0.0016666666666666668	-2.321928094887362	17_21075556_21090615
seed_N	scCNASim-cs_N	0.23166666666666666	0.24833333333333332	0.10022744773865414	17_21123364_21193265
seed_N	scCNASim-cs_N	0.105	0.12	0.1926450779423958	17_21197280_21230035
seed_N	scCNASim-cs_N	0.06166666666666667	0.06333333333333334	0.03847414781463594	17_21238870_21253410
seed_N	scCNASim-cs_N	1.0933333333333333	1.1566666666666667	0.08123984796017743	17_21284672_21315240
seed_N	scCNASim-cs_N	0.08333333333333333	0.056666666666666664	-0.5563933485243853	17_21376197_21419872
seed_N	scCNASim-cs_N	0.07333333333333333	0.07333333333333333	0.0	17_21456513_21460215
seed_N	scCNASim-cs_N	0.0033333333333333335	0.0	-inf	17_21519514_21521269
seed_N	scCNASim-cs_N	0.04833333333333333	0.06	0.3119440063147403	17_21524790_21574458
seed_N	scCNASim-cs_N	0.0016666666666666668	0.0	-inf	17_21692523_21704612
seed_N	scCNASim-cs_N	0.51	0.5533333333333333	0.11765158865427289	17_22234328_22266362
seed_N	scCNASim-cs_N	0.51	0.5483333333333333	0.10455593104258964	17_22266425_22288133
seed_N	scCNASim-cs_N	0.51	0.555	0.12199052437861055	17_22298691_22299893
seed_N	scCNASim-cs_N	0.0033333333333333335	0.0	-inf	17_22406019_22413744
seed_N	scCNASim-cs_N	0.0033333333333333335	0.0	-inf	17_22420022_22424731
seed_N	scCNASim-cs_N	2.665	2.695	0.016149739993329436	17_22523111_22525330
seed_N	scCNASim-cs_N	0.0016666666666666668	0.0	-inf	17_22676695_22692618
seed_N	scCNASim-cs_N	0.0	0.0	0.0	17_22692834_22693613
seed_N	scCNASim-cs_N	0.0	0.0	0.0	17_26989189_26999941
seed_N	scCNASim-cs_N	0.0033333333333333335	0.0	-inf	17_27237859_27241661
seed_N	scCNASim-cs_N	1.0183333333333333	1.075	0.07812678049188697	17_27294076_27315926
seed_N	scCNASim-cs_N	0.015	0.013333333333333334	-0.16992500144231226	17_27333256_27348491
seed_N	scCNASim-cs_N	0.26	0.30333333333333334	0.22239242133644804	17_27456470_27649560
seed_N	scCNASim-cs_N	0.35	0.33666666666666667	-0.05603403491432786	17_27756766_27894752
seed_N	scCNASim-cs_N	0.0033333333333333335	0.0	-inf	17_27929548_27974223
seed_N	scCNASim-cs_N	0.5633333333333334	0.5633333333333334	0.0	17_28041737_28196381
seed_N	scCNASim-cs_N	0.018333333333333333	0.015	-0.289506617194985	17_28219285_28220005
seed_N	scCNASim-cs_N	0.018333333333333333	0.013333333333333334	-0.4594316186372972	17_28232590_28235281
seed_N	scCNASim-cs_N	0.016666666666666666	0.011666666666666667	-0.5145731728297581	17_28246454_28248006
seed_N	scCNASim-cs_N	0.021666666666666667	0.018333333333333333	-0.24100809950379493	17_28256438_28266369
seed_N	scCNASim-cs_N	1.0533333333333332	1.005	-0.06776655627701815	17_28319095_28335489
seed_N	scCNASim-cs_N	0.44666666666666666	0.44666666666666666	0.0	17_28335602_28347009
seed_N	scCNASim-cs_N	1.0783333333333334	1.0266666666666666	-0.07083536129760631	17_28347177_28357522
seed_N	scCNASim-cs_N	0.18666666666666668	0.17	-0.13492958008610856	17_28357581_28363683
