x	y	mean_x	mean_y	log2FC
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.011666666666666667	0.011666666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.011666666666666667	0.011666666666666667	0.0
STARsolo_N	stCNASim-afc_N	1.4133333333333333	1.4133333333333333	0.0
STARsolo_N	stCNASim-afc_N	0.10833333333333334	0.10833333333333334	0.0
STARsolo_N	stCNASim-afc_N	0.015	0.015	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.27166666666666667	0.27166666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.15	0.15	0.0
STARsolo_N	stCNASim-afc_N	0.36666666666666664	0.36666666666666664	0.0
STARsolo_N	stCNASim-afc_N	0.08833333333333333	0.08833333333333333	0.0
STARsolo_N	stCNASim-afc_N	0.3566666666666667	0.3566666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.3516666666666667	0.3516666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.005	0.005	0.0
STARsolo_N	stCNASim-afc_N	0.23833333333333334	0.23833333333333334	0.0
STARsolo_N	stCNASim-afc_N	0.15333333333333332	0.15333333333333332	0.0
STARsolo_N	stCNASim-afc_N	1.2266666666666666	1.2266666666666666	0.0
STARsolo_N	stCNASim-afc_N	1.095	1.095	0.0
STARsolo_N	stCNASim-afc_N	1.6116666666666666	1.615	0.0029807759382398944
STARsolo_N	stCNASim-afc_N	0.015	0.015	0.0
STARsolo_N	stCNASim-afc_N	0.008333333333333333	0.008333333333333333	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.37166666666666665	0.37166666666666665	0.0
STARsolo_N	stCNASim-afc_N	0.058333333333333334	0.058333333333333334	0.0
STARsolo_N	stCNASim-afc_N	0.15666666666666668	0.15666666666666668	0.0
STARsolo_N	stCNASim-afc_N	0.305	0.305	0.0
STARsolo_N	stCNASim-afc_N	0.008333333333333333	0.008333333333333333	0.0
STARsolo_N	stCNASim-afc_N	0.9483333333333334	0.9483333333333334	0.0
STARsolo_N	stCNASim-afc_N	0.0033333333333333335	0.0033333333333333335	0.0
STARsolo_N	stCNASim-afc_N	0.005	0.005	0.0
STARsolo_N	stCNASim-afc_N	0.075	0.075	0.0
STARsolo_N	stCNASim-afc_N	0.33	0.33166666666666667	0.007268000464039107
STARsolo_N	stCNASim-afc_N	0.12166666666666667	0.12166666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.18	0.18	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.08333333333333333	0.08333333333333333	0.0
STARsolo_N	stCNASim-afc_N	0.043333333333333335	0.043333333333333335	0.0
STARsolo_N	stCNASim-afc_N	0.006666666666666667	0.006666666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.8716666666666667	0.8716666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.6133333333333333	0.6133333333333333	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.005	0.005	0.0
STARsolo_N	stCNASim-afc_N	0.023333333333333334	0.023333333333333334	0.0
STARsolo_N	stCNASim-afc_N	0.018333333333333333	0.018333333333333333	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.006666666666666667	0.006666666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.19666666666666666	0.19666666666666666	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.43166666666666664	0.43833333333333335	0.022110701605748732
STARsolo_N	stCNASim-afc_N	0.005	0.005	0.0
STARsolo_N	stCNASim-afc_N	0.19166666666666668	0.195	0.02487466863902916
STARsolo_N	stCNASim-afc_N	0.03	0.03	0.0
STARsolo_N	stCNASim-afc_N	1.395	1.395	0.0
STARsolo_N	stCNASim-afc_N	0.15166666666666667	0.15166666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.03666666666666667	0.03666666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.065	0.065	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.02666666666666667	0.02666666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.055	0.055	0.0
STARsolo_N	stCNASim-afc_N	0.76	0.76	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.07166666666666667	0.07166666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.013333333333333334	0.013333333333333334	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.04666666666666667	0.04666666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.013333333333333334	0.013333333333333334	0.0
STARsolo_N	stCNASim-afc_N	0.08	0.08	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.7866666666666666	0.7866666666666666	0.0
STARsolo_N	stCNASim-afc_N	0.07833333333333334	0.07833333333333334	0.0
STARsolo_N	stCNASim-afc_N	0.005	0.005	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.13666666666666666	0.13666666666666666	0.0
STARsolo_N	stCNASim-afc_N	0.49	0.49166666666666664	0.004898799412839056
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.13833333333333334	0.13833333333333334	0.0
STARsolo_N	stCNASim-afc_N	0.02	0.02	0.0
STARsolo_N	stCNASim-afc_N	0.10833333333333334	0.10833333333333334	0.0
STARsolo_N	stCNASim-afc_N	0.008333333333333333	0.008333333333333333	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.016666666666666666	0.016666666666666666	0.0
STARsolo_N	stCNASim-afc_N	0.07	0.07	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	4.716666666666667	4.716666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.008333333333333333	0.008333333333333333	0.0
STARsolo_N	stCNASim-afc_N	0.023333333333333334	0.023333333333333334	0.0
STARsolo_N	stCNASim-afc_N	0.24666666666666667	0.24666666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.016666666666666666	0.016666666666666666	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.04833333333333333	0.04833333333333333	0.0
STARsolo_N	stCNASim-afc_N	0.14666666666666667	0.14666666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.785	0.785	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.03166666666666667	0.03166666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.006666666666666667	0.006666666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.15166666666666667	0.15166666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.3016666666666667	0.3016666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.14166666666666666	0.14166666666666666	0.0
STARsolo_N	stCNASim-afc_N	0.09166666666666666	0.09166666666666666	0.0
STARsolo_N	stCNASim-afc_N	0.07333333333333333	0.07333333333333333	0.0
STARsolo_N	stCNASim-afc_N	0.2	0.2	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.006666666666666667	0.006666666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.395	0.395	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.25	0.25	0.0
STARsolo_N	stCNASim-afc_N	0.31666666666666665	0.31666666666666665	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	1.6033333333333333	1.6033333333333333	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.011666666666666667	0.011666666666666667	0.0
STARsolo_N	stCNASim-afc_N	4.111666666666666	4.111666666666666	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.005	0.005	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.32166666666666666	0.32166666666666666	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	2.1966666666666668	2.1966666666666668	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0016666666666666668	0.0016666666666666668	0.0
STARsolo_N	stCNASim-afc_N	0.07666666666666666	0.07666666666666666	0.0
STARsolo_N	stCNASim-afc_N	0.021666666666666667	0.021666666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.011666666666666667	0.011666666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.99	0.99	0.0
STARsolo_N	stCNASim-afc_N	0.11166666666666666	0.11166666666666666	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.006666666666666667	0.006666666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.17333333333333334	0.17333333333333334	0.0
STARsolo_N	stCNASim-afc_N	0.03	0.03	0.0
STARsolo_N	stCNASim-afc_N	0.105	0.105	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.2	0.2	0.0
STARsolo_N	stCNASim-afc_N	0.11166666666666666	0.11166666666666666	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.08333333333333333	0.08333333333333333	0.0
STARsolo_N	stCNASim-afc_N	0.10833333333333334	0.10833333333333334	0.0
STARsolo_N	stCNASim-afc_N	0.04833333333333333	0.04833333333333333	0.0
STARsolo_N	stCNASim-afc_N	0.16166666666666665	0.16833333333333333	0.05829864056466716
STARsolo_N	stCNASim-afc_N	0.20333333333333334	0.20333333333333334	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.01	0.01	0.0
STARsolo_N	stCNASim-afc_N	0.31666666666666665	0.31666666666666665	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.05333333333333334	0.05333333333333334	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.16333333333333333	0.16333333333333333	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.18166666666666667	0.18166666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.008333333333333333	0.008333333333333333	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.6166666666666667	0.6166666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	2.3916666666666666	2.3916666666666666	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.205	0.205	0.0
STARsolo_N	stCNASim-afc_N	0.12333333333333334	0.12333333333333334	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.20333333333333334	0.20333333333333334	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.145	0.145	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.36333333333333334	0.36666666666666664	0.013175388747733167
STARsolo_N	stCNASim-afc_N	0.18666666666666668	0.18666666666666668	0.0
STARsolo_N	stCNASim-afc_N	0.07166666666666667	0.07166666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.18166666666666667	0.18166666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.27166666666666667	0.27166666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.18666666666666668	0.18666666666666668	0.0
STARsolo_N	stCNASim-afc_N	0.09333333333333334	0.09333333333333334	0.0
STARsolo_N	stCNASim-afc_N	0.03833333333333333	0.03833333333333333	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.555	0.555	0.0
STARsolo_N	stCNASim-afc_N	0.6666666666666666	0.6666666666666666	0.0
STARsolo_N	stCNASim-afc_N	0.47333333333333333	0.47333333333333333	0.0
STARsolo_N	stCNASim-afc_N	0.09166666666666666	0.09166666666666666	0.0
STARsolo_N	stCNASim-afc_N	0.005	0.005	0.0
STARsolo_N	stCNASim-afc_N	0.4583333333333333	0.4583333333333333	0.0
STARsolo_N	stCNASim-afc_N	0.17666666666666667	0.17666666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.0033333333333333335	0.0033333333333333335	0.0
STARsolo_N	stCNASim-afc_N	2.5383333333333336	2.5383333333333336	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.12333333333333334	0.12333333333333334	0.0
STARsolo_N	stCNASim-afc_N	0.115	0.115	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.03166666666666667	0.03166666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.24666666666666667	0.24666666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.065	0.065	0.0
STARsolo_N	stCNASim-afc_N	0.09166666666666666	0.09166666666666666	0.0
STARsolo_N	stCNASim-afc_N	0.041666666666666664	0.041666666666666664	0.0
STARsolo_N	stCNASim-afc_N	0.37333333333333335	0.37333333333333335	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.5216666666666666	0.5216666666666666	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.18	0.18	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.015	0.015	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.4066666666666667	0.4066666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.09	0.09333333333333334	0.05246741989413579
STARsolo_N	stCNASim-afc_N	0.028333333333333332	0.02666666666666667	-0.08746284125033925
STARsolo_N	stCNASim-afc_N	0.0016666666666666668	0.0016666666666666668	0.0
STARsolo_N	stCNASim-afc_N	0.21666666666666667	0.21666666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.105	0.105	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.01	0.01	0.0
STARsolo_N	stCNASim-afc_N	0.015	0.015	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.11833333333333333	0.11833333333333333	0.0
STARsolo_N	stCNASim-afc_N	0.0033333333333333335	0.0033333333333333335	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.011666666666666667	0.011666666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.013333333333333334	0.013333333333333334	0.0
STARsolo_N	stCNASim-afc_N	0.16666666666666666	0.16666666666666666	0.0
STARsolo_N	stCNASim-afc_N	0.32666666666666666	0.32666666666666666	0.0
STARsolo_N	stCNASim-afc_N	0.005	0.005	0.0
STARsolo_N	stCNASim-afc_N	0.23333333333333334	0.23333333333333334	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0033333333333333335	0.0033333333333333335	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.051666666666666666	0.051666666666666666	0.0
STARsolo_N	stCNASim-afc_N	0.005	0.005	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.051666666666666666	0.051666666666666666	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.06166666666666667	0.06166666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.005	0.005	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.04666666666666667	0.04666666666666667	0.0
STARsolo_N	stCNASim-afc_N	1.2466666666666666	1.2466666666666666	0.0
STARsolo_N	stCNASim-afc_N	0.015	0.015	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0016666666666666668	0.0016666666666666668	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.016666666666666666	0.016666666666666666	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.10666666666666667	0.10666666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.7266666666666667	0.7266666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.03166666666666667	0.03166666666666667	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
STARsolo_N	stCNASim-afc_N	0.0	0.0	0.0
